"site","job_url","job_url_direct","title","company","location","job_type","date_posted","interval","min_amount","max_amount","currency","is_remote","emails","description","company_url","company_url_direct","company_addresses","company_industry","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"indeed","https://in.indeed.com/viewjob?jk=fc2fe1b0d21ace4e","https://www.capgemini.com/jobs/rkvBSY4BbOa51rAnFKZR/1770396/","Power BI Developer | 9 To 12 Years | Kolkata","Capgemini","WB, IN","","2024-03-17","","","","",False,"","**Job Description**
-------------------

Power BI:- Skills: Power BI, DAX, Sql  



  

Job Description:
  

* PowerBI Engineer will contribute to develop and implement Power BI ad hoc and long-term reports for a big data application in Microsoft Azure environment.
* 4 – 5 yrs. of Power BI, DAX and Sql relevant experience.
* Engage in prototyping, designing, developing, publishing Power BI Reports.
* Develop Power BI Data models and recommend best practices for report creation and visualizations.
* Troubleshooting and resolving issues related to performance, environments, monitoring and operability of Power BI reports.
* Collaborate with Business Analysts to gather business requirements for Analytics and Reporting.
* Build and modify tables, views and optimize SQL queries, indexes as needed.
* Provide guidance to BI developers in the team.
* Good to have Insurance Domain language understanding.
  

Qualification Requirements:
  

* Bachelor's or Master's degree in Computer Science, Information Technology, or a related field.'
**Primary Skill**
-----------------

Power BI


**Secondary Skill**
-------------------

4 – 5 yrs. of Power BI, DAX and Sql relevant experience","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=8c9ccf9e5a08f551","https://www.capgemini.com/jobs/kEvBSY4BbOa51rAnE6Yr/1736779/","Salesforce DevOps| 9-12 Years| Bangalore, NCR, Pune","Capgemini","KA, IN","","2024-03-17","","","","",False,"","**Job Description**
-------------------

* Collaborate with development and operations teams to design, implement, and maintain CI/CD pipelines.
* Develop and enhance automation scripts and tools for efficient and reliable deployment of applications and integrations.
* Work closely with developers and administrators to ensure the availability, performance, and scalability of the applications/platforms.
* Implement best practices for version control, branching strategies, and release management using COPADO/SFDX,Gearset, Folsom, AutoRabbit /Azure DevOps or other relevant tools.
* Drive continuous improvement of deployment processes and workflows to increase efficiency and reduce manual effort.
* Implement and maintain monitoring, alerting, and logging solutions for the applications/platforms.
* Ensure compliance with security standards and implement security controls for data protection, user access management, and vulnerability management.
* Stay updated with the latest DevOps technologies, trends, and best practices, and provide recommendations for system improvements.
* Collaborate with stakeholders to gather requirements, provide technical guidance, and deliver solutions aligned with business needs
**Primary Skills**
------------------

* Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent experience).
* Strong experience as a DevOps Engineer with expertise in deploying and supporting enterprise applications.
* Experience with automation tools and scripting languages such as Python, bash, or PowerShell.
* Experience with version control systems (e.g., Git) and release management processes.
* Experience with containerization technologies (Docker/containerd, Kubernetes).
* Solid understanding of DevOps principles and best practices.
* Strong analytical and problem-solving skills, with the ability to troubleshoot complex issues and propose effective solutions.
* Excellent communication and collaboration skills, with the ability to work effectively in a team-oriented environment.
**Secondary Skills**
--------------------

* Experience in designing & setting-up the release management process with centralized governance.
* Experience with IaC (Infrastructure-as-Code) technologies like Terraform, Ansible, Pulumi, AWS CloudFormation, etc.
* Familiarity with Salesforce platforms, including Health Cloud, Marketing Cloud, CDP, MCP, and Service Cloud.","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=9ad91ea1070ebaab","https://www.capgemini.com/jobs/YUvBSY4BbOa51rAnB6Vh/1672300/","Consultant","Capgemini","MH, IN","","2024-03-17","","","","",False,"","**Job Description**

A process savvy individual with an eye for quality. Must have implementation experience of Quality frameworks and Delivery Excellence methodology used in Quality Management and IT industry.


Sound Knowledge of delivery methods and frameworks (Project & Service Management , Agile, ITIL ). Good understanding of industry best practices and its implementation  



  

**Primary Skills**

* Extensive experience of process definition and implementation covering various life cycles – Development / Maintenance / Transformation / Improvement / Innovation
* Perform service contract, SOW, scope statement reviews to gather service, quality, risk and compliance management requirements
* Building Process awareness in Engagement - Provide necessary process training , walkthrough of the processes and templates , assisting in Tools Setup
* Perform periodic audits covering process, quality assurance, compliance, metrics and risk reviews aligned with customer’s expectations
* Identify and facilitate improvement initiatives with quantified benefits r e.g. Incident reduction , FMEA effectiveness , Six Sigma Initiatives, Early Alerts etc
* Monthly reviews and reporting of performance, findings, recommendations, alerts and inferential analysis to the management
* Ensure readiness of the account project for internal and external audits

Thorough understanding of delivery life cycle and frameworks like Waterfall, Agile, ITIL, Agile Service Management  



  

**Secondary Skills**

* Clear understanding of various IT industry best Standards, frameworks and models ISO 9001, ISO 20000 , CMMi, Agile , Lean & Six Sigma , ITIL, ASM , DevOps, SAFe
* Participate / Conduct focus reviews and deep dive reviews of critical projects
Knowledge sharing and guidance to team members  
* 
  

**Competencies**

* An Eye for Quality and ability to conduct process audits
* Good analytical and problem-solving skills and a meticulous approach to work
* Good communication/interpersonal skills
* Evaluate performance reviews , conduct data analysis and suggest improvement actions
* Fair understanding of Tools and techniques aligned to industry best practices
* Ability to lead , manage and deliver independent assignments or initiatives
* A bachelor’s degree in computer science or related stream along with relevant experience in quality facilitation and implementation","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=09833067ce8e60ca","https://www.capgemini.com/jobs/NUvBSY4BbOa51rAnBaWx/1745495/","IT Networking | 5 to 7 Years| Chennai&Pune","Capgemini","MH, IN","","2024-03-17","","","","",False,"","**Job Description**
-------------------

Seeking a Network Engineer highly motivated to learn & develop itself. We offer a position in a truly global international team and with extensive development opportunities. Combining network and network security technologies, the role will be around tasks related to the maintenance and security of data centers networks all over


**Primary Skills**
------------------

* Ensure smooth operation of communication networks in order to provide maximum performance and availability
* Management of routers, switches, firewalls, IPS, load balancers etc.
* Planning and implementing network configuration changes.
* Troubleshooting with clients, joining conference calls with engineers, users and clients around the world.
* Protects system by defining access privileges, control structures and resources, configuring Firewalls and IPS.
* Recognizes issues by identifying thresholds, reporting violations.
* Implements security improvements by assessing existing landscape, anticipating requirements.
* Evaluate, upgrade and support network infrastructure (patch and maintenance)
* Resolve complex problems
* Monitor and analyse network traffic
* Develop and upgrade existing network documentation
* Conduct Network vulnerability remediations
* Escalate incidents to higher tiers.
* 24x7x4 on-call service rota.
**Secondary Skills**
--------------------

* Bachelor's degree in a technical discipline (Computer Science, Telecommunication, etc.) or equivalent experience.
* At least 1 years of managing large scale networks.
* 3 years IT network infrastructure delivery experience.
* Experience with Cisco network devices.
* Experienced hands-on Linux knowledge.
* Hands-on experience with Layer2/Layer3 network technologies.
* Hands-on experience with IPS/IDS networking solutions.
* Experience in Data Centre operations is welcome.
* Knowledge of the following vendors Cisco, Check Point, Forcepoint (Stonesoft), Juniper, FireMon, Solarwinds, etc.
* Network certification in any of paths offered by Cisco (CCNA preferred).
* In-depth knowledge of TCP/IP fundamentals.
* Working knowledge of firewall and security tools and architecture.
* Very good troubleshooting skills and problem-solving abilities.
* Knowledge of monitoring tools.","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=637c0df5955b6b66","https://www.capgemini.com/jobs/D0vBSY4BbOa51rAnDqY_/1688586/","Adobe Experience Platform | 6 to 9 Years | Pune , Hyderabad & Chennai","Capgemini","WB, IN","","2024-03-17","","","","",False,"","**Job Description**
-------------------

* **Work as a core member of AEP Delivery Team and collaborate with AEP onshore product management marketing and fellow technologists to design develop and deliver frictionless multi-channel** **experiences.**
* **Build omni channel analysis and dashboards understanding customer journey and business** **metrics.**
* **Help business understand attribution of marketing campaigns efficiently leveraging AEP s Attribution AI in the** **analysis.**
* **Build Proficient queries in Query Service for data mining Build XDM schemas for batch and streaming datasets configure Source and Destination connectors build Segments and queries as per defined use** **cases.**
* **Build profile identity stitching and applying data governance and security policies in regulated industry like Financial Services**
* **Good understanding of solutions within Adobe Experience Cloud and how they integrate with AEP and its application solutions i e Real Time Customer Data Platform RT CDP Customer Journey Analytics CJA and Adobe Journey Optimizer AJO**
* **Knowledge of data schemas and APIs and services in platforms AWS Salesforce and Marketo**
* **Build solutions leveraging the AI capabilities of AEP using Data Science workspace Attribution AI and Customer AI Participate in user story analysis elaboration and** **design.**
**Primary Skills**
------------------

* **Experience working in Adobe Experience Platform and hands on experience on CJA and one or more key modules of RTCDP AJO and Intelligence Services Data Science Customer AI Attribution AI**
* **3 years' experience with Big Data cloud platforms or Adobe Experience Cloud products**
* **3 years' experience with backend technologies including Python Java J2EE Tomcat REST Experience designing implementing and supporting enterprise grade technical solutions for the** **cloud.**
**Secondary Skills**
--------------------

* **Experience with agile development methodologies and TDD**
* **Working experience with Adobe Analytics Adobe Target Adobe Launch Adobe Marketo Engage or Adobe Campaign Adobe Certified Expert CJA certification in AEP would be a huge** **plus.**","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=0bd6caa0c7e2b024","https://www.capgemini.com/jobs/_EvBSY4BbOa51rAnDaWG/1698336/","ServiceNow Manager | 9-12 Years | Pan India","Capgemini","KA, IN","","2024-03-17","","","","",False,"","**Primary Skill**
-----------------

**We are seeking a highly skilled ServiceNow CSM Senior to join our team. The ideal candidate will have a proven track record of delivering successful ServiceNow projects, with a focus on Customer Service Management (CSM). The candidate will be responsible for leading the implementation and customization of ServiceNow CSM solutions, as well as providing technical guidance and support to junior team members.**

**Secondary Skill**
-------------------

* **Bachelor's degree in Computer Science, Information Technology, or related field**
* **5+ years of experience with ServiceNow CSM, including implementation, customization, and administration**
* **Proven experience leading successful ServiceNow projects, with a focus on CSM**
* **Strong understanding of ServiceNow platform architecture and data model**
* **Strong technical skills in JavaScript, HTML, CSS, and ServiceNow scripting languages (e.g. GlideRecord, GlideSystem)**
* **Excellent communication skills and the ability to collaborate effectively with customers and cross-functional teams**
* **ServiceNow certifications in CSM and ITSM strongly preferred**
* **Experience with Agile development methodologies**
**Job Description**
-------------------

* **Lead the design and Implementation of ServiceNow CSM solutions, including but not limited to case management, knowledge management, and self-service portals**
* **Collaborate with customers to identify their business requirements and translate them into technical solutions**
* **Create detailed technical design documents and assist with project planning and estimation**
* **Provide technical leadership and guidance to junior team members, including code reviews and knowledge sharing**
* **Stay up-to-date with the latest ServiceNow releases and industry trends, and proactively suggest enhancements to improve the customer experience**
* **Troubleshoot and resolve issues related to ServiceNow CSM implementations**
* **Work closely with cross-functional teams, including ServiceNow developers, project managers, and business analysts**","https://in.indeed.com/cmp/Capgemini","https://www.capgemini.com","Paris","","10,000+","more than $10B (USD)","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/8df3e7301fa4f88e3d67e927be1689b2","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/c6636782a3b61aa7c08f916ff7f79f4c","Aiman Ezzat","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/3ea22fd272586e04be0a256d26409e76"
"indeed","https://in.indeed.com/viewjob?jk=1fa7b2f94cac8d6a","https://jsco.re/f3zox","Lead ML Engineer","IDP Education Ltd","TN, IN","fulltime","2024-03-17","","","","",False,"","**Job Description**

*An ASX100 business part that is owned by Australian universities, IDP is a pioneer in international education services. Our core business lines include student placement to Australia, US, UK, Canada and New Zealand institutions, English-language testing and training.*

*We are on a mission to build the world's leading platform and connected community to guide students along their journey to achieve their lifelong learning and career aspirations.*

*As a co-owner of IELTS, we deliver the English test that is trusted by more governments, universities, and organisations than any other. We also operate English language teaching schools in South East Asia.*

*We are innovators, driven by the needs of our customers and deep data insights. Our 5,000 team members based around the world understand that our services change lives – not only of our customers, but their wider communities. IDP over its half a century’s business service provider has an enormous volume of data which is its core IP**.* *IDP operates in 33 countries for Student placement and in 60 countries for IELTS. Our websites have over 100 million visitors a year and have the World’s most comprehensive course and institution search across 40+ sites.*

*By combining empathy and professional expertise with digital excellence, we create launch pads for our customers to achieve global success.*

**You’ll spend time on the following:**


In this role you will be collaborating with IDP’s Data Engineering and Governance, an enterprise capability team and be responsible for: -

* Design the data pipelines and engineering infrastructure to support our technology enterprise machine learning systems at scale
* Take offline models data scientists build and turn them into a real machine learning production system
* Develop and deploy scalable tools and services for our business to handle machine learning training and inference
* Maintain the infrastructure and tools that allow us to deploy and monitor our ML algorithms in production
* Identify and evaluate new technologies to improve performance, maintainability, and reliability of our business machine learning systems
* Apply software engineering rigor and best practices to machine learning, including CI/CD, automation, etc.
* Support model development, with an emphasis on auditability, versioning, and data security
* Facilitate the development and deployment of proof-of-concept machine learning systems
* Communicate with business to build requirements and track progress with appropriate tools
* Define & implement our ML Ops strategy
* Work with our Data science team to deploy models in a performant and optimize ML models
* Monitor & maintain our ML systems in production
* Set up a robust experiment tracking infrastructure
* Work with Product owners, Data Scientist, Data Engineers, Data Analyst, Software developers incl. Architects to efficiently integrate our ML models into our wider technology stack
* Contribute to keeping Standards and best practices up to date collaborating with the community
* Promote the best practices and correct usage of standards
* Identify areas in need of improvement and the drive to put a solution in place which addresses those needs
* Manage and prioritize multiple initiatives, incidents and service requests while adapting to changing business conditions
* Document standard operating procedures for repeatable tasks and contribute to automation efforts
* Prepare and maintain training material and SOPs, knowledge base articles and technical documentation

**Take responsibility for Outcomes**


You love technology, are continuously learning and extending your knowledge of best practice and the business value of technology innovations.

**Here’s what we’re looking for:**

* Bachelor’s degree in Computer Science / Statistics
* 5 -8 years+ experience of machine-learning in production with evidence of successful delivery and overall, 10+ years IT experience.
* Hand on experience with Quantitative analysis
* Experience with the full life cycle of ML projects, with a focus on deployment, monitoring and maintaining of ML systems along with quality assurance
* Should be able to validate models via back testing
* Should be able to design and develop time series algorithms and recommendation engines to bolster the product development organisation
* Ability to write robust code using python/ R
* Extensive knowledge on data structures and models
* Hands on experience with machine learning frameworks, libraries and deep learning
* Knowledge on Continuous integration and deployment
* Expertise in visualizing and manipulating big datasets
* Ability to translate business needs to technical requirements
* Able to effectively present information, gain feedback and respond to questions from groups of senior leaders, stakeholders, and customers
* Comfortable with working with multiple stakeholders in a multi-cultural environment
* Any ML Engineer certification is desirable

**WORKING AT IDP**


IDP Education’s ongoing success comes from our highly committed and caring employees around the globe. We encourage teamwork in order to leverage our people's diverse talents and expertise through effective collaboration and cooperation throughout our business.  

We strive to provide a working environment where people are encouraged to excel, be creative, and seek new ways to solve problems, take initiative, generate opportunities, and be accountable for their actions.  

  

We believe in developing dynamic, inclusive workplaces that encourage and celebrate cultural differences and views, and provide opportunities for personal, professional and career development all around the world. We respect diversity in our people: their ideas, work styles and perspectives as well as offering flexibility to ensure employees enjoy a satisfying balance of work and personal life.","https://in.indeed.com/cmp/Idp-Education-Ltd","https://www.idp.com/global","","","","","","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/990e1d77414577a4aad42fc21f67cbd9","","",""
"indeed","https://in.indeed.com/viewjob?jk=53920f7782ac0b04","https://jobs.intel.com/job/-/-/599/62623893440","GPU Software Development Engineer","Intel Corporation","KA, IN","fulltime","2024-03-15","","","","",False,"","**Job Description**
-------------------

  

Highlights: Responsibilities will include but not be limited to: � Working with graphics validation content generation tools used to validate integrated and discrete GPUs. � Own critical test validation infrastructure � Learning the graphics core architecture, including one or more of: 3D, blitter, media encode/decode, compute, display, virtualization, power management, CXL, IOSF � Software Development primarily using C++. Secondary usage of Python, Ruby and C#. � Maintaining team git repositories using git, cmake and gradle. � Design and deliver features and extensions in an Agile environment. � Interfacing with internal customers to develop and debug content. � Develop and/or validate software that enables Intel GPUs.  

**Qualifications**
------------------

  

Minimum Qualifications: � Bachelor degree in Computer Science, Computing Engineering, Electronics or Electrical Engineering with 4+ years of experience, or Masters degree with 2+ years of experience � 4+ years' experience with object-oriented software development, data structures, memory management, multi-threaded execution, and recursion � 2+ years' experience with the following: � C++ language proficiency � Understanding of computer architecture (virtual memory, caching, multiprocessing, pipelining, etc) � Object-oriented software development, data structures, memory management, multi-threaded execution, and recursion � 1+years' experience with Vulkan or DirectX or OpenGL graphics development � Advanced English level Preferred Qualifications: � 3+ years of experience in validation and/or graphics � 2+ years' experience with Linux (cmake, gdb, g++, execution, debug) � 2+ years' experience with Windows (Visual studio, power shell, execution, debug) � 1+ year experience with low level interfaces including PCI, CXL, IOSF  

**Inside this Business Group**
------------------------------

  

The Client Computing Group (CCG) is responsible for driving business strategy and product development for Intel's PC products and platforms, spanning form factors such as notebooks, desktops, 2 in 1s, all in ones. Working with our partners across the industry, we intend to deliver purposeful computing experiences that unlock people's potential - allowing each person use our products to focus, create and connect in ways that matter most to them. As the largest business unit at Intel, CCG is investing more heavily in the PC, ramping its capabilities even more aggressively, and designing the PC experience even more deliberately, including delivering a predictable cadence of leadership products. As a result, we are able to fuel innovation across Intel, providing an important source of IP and scale, as well as help the company deliver on its purpose of enriching the lives of every person on earth.  

**Posting Statement**
---------------------

  

All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  

**Benefits**
------------

  

We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here.  

  

It has come to our notice that some people have received fake job interview letters ostensibly issued by Intel, inviting them to attend interviews in Intel’s offices for various positions and further requiring them to deposit money to be eligible for the interviews. We wish to bring to your notice that these letters are not issued by Intel or any of its authorized representatives. Hiring at Intel is based purely on merit and Intel does not ask or require candidates to deposit any money. We would urge people interested in working for Intel, to apply directly at https://jobs.intel.com/ and not fall prey to unscrupulous elements.  

**Working Model**
-----------------

  

This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. **In certain circumstances the work model may change to accommodate business needs.**  

JobType


Hybrid","https://in.indeed.com/cmp/Intel-Corporation","https://jobs.intel.com/","Santa Clara, CA","","10,000+","more than $10B (USD)","Intel put the Silicon in Silicon Valley, and today our technology remains at the core of the most exciting, life-changing innovations on the planet.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a458bf4fc3f3de2f1a11c8236832b909","https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/71ae3a6d9219a64bba3e0f8155671f1a","Patrick Gelsinger - Chief Executive Officer","https://d2q79iu7y748jz.cloudfront.net/s/_ceophoto/512x512/986819f15b67bfa2501d869c41b846fb"
"linkedin","https://www.linkedin.com/jobs/view/3745329493","","Data Scientist","Deloitte","Mumbai, Maharashtra, India","","2024-03-16","","","","","","","","https://www.linkedin.com/company/deloitte","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3838224516","","Data Scientist","Infosys","Bengaluru East, Karnataka, India","","2024-03-16","","","","","","","","https://in.linkedin.com/company/infosys","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3818147647","","AI/ML consultants_GCP Build","Capgemini","","","2024-03-16","","","","","","","","https://fr.linkedin.com/company/capgemini","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3819283923","","Machine Learning Analyst, Trust and Safety, Google Cloud","Google","Bengaluru, Karnataka, India","","2024-03-16","","","","","","","","https://www.linkedin.com/company/google","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3859743318","","Data Analyst / Analytics (Fresh Graduate)-","Elite Met Solutions","Vijayawada, Andhra Pradesh, India","","2024-03-16","",400000.0,500000.0,"₹","","","","https://www.linkedin.com/company/elite-met-solutions","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3819285502","","Machine Learning Analyst, Trust and Safety, Google Cloud","Google","Hyderabad, Telangana, India","","2024-03-16","","","","","","","","https://www.linkedin.com/company/google","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3859774698","","Data Analyst / Analytics (Hiring Fresher)","Prevetech Solutions","Kollam, India","","2024-03-16","",400000.0,500000.0,"₹","","","","https://in.linkedin.com/company/prevetech-solutions","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3859254494","","Bioinformatics Internship","Indian Institute of Science (IISc)","Bengaluru, Karnataka, India","","2024-03-15","","","","","","","","https://in.linkedin.com/company/indian-institute-of-science","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3856601327","","Data Analyst","Capgemini","Mumbai, Maharashtra, India","","2024-03-15","","","","","","","","https://fr.linkedin.com/company/capgemini","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3858690441","","Data Analyst","JioSaavn","","","2024-03-15","","","","","","","","https://in.linkedin.com/company/jio-saavn","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3859139967","","Applied Data Scientist","Tesco Bengaluru","Bengaluru, Karnataka, India","","2024-03-15","","","","","","","","https://in.linkedin.com/company/tesco-bengaluru","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3838222429","","Data Scientist","Infosys","Bengaluru East, Karnataka, India","","2024-03-15","","","","","","","","https://in.linkedin.com/company/infosys","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3837290002","","Associate Scientist","Procter & Gamble","","","2024-03-15","","","","","","","","https://www.linkedin.com/company/procter-and-gamble","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3817990612","","Data Scientist, Product, Google One","Google","Bengaluru, Karnataka, India","","2024-03-15","","","","","","","","https://www.linkedin.com/company/google","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3837286432","","Associate Scientist","Procter & Gamble","Andhra Pradesh, India","","2024-03-15","","","","","","","","https://www.linkedin.com/company/procter-and-gamble","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3855465540","","Interesting Job Opportunity: Gameberry Labs - Product Analyst - Python/Machine Learning","Gameberry Labs","Bengaluru, Karnataka, India","","2024-03-15","","","","","","","","https://in.linkedin.com/company/gameberry-labs","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3858604662","","Junior Data Scientist","Weir Minerals","Bengaluru, Karnataka, India","","2024-03-15","","","","","","","","https://www.linkedin.com/company/weirminerals","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3860786865","","Fresher Data Analyst , Analytics (Upto 5LPA)","Datametrics Technologies","","","","",400000.0,500000.0,"₹","","","","https://www.linkedin.com/company/datametrics-technologies","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3860784235","","Data Analyst / Immediate Joiner (Fresher Batch)-","Elite Met Solutions","","","","",400000.0,500000.0,"₹","","","","https://www.linkedin.com/company/elite-met-solutions","","","","","","","","","",""
"linkedin","https://www.linkedin.com/jobs/view/3860724703","","Data Analyst","Talent Disruptors","","","","","","","","","","","https://www.linkedin.com/company/talentdisruptors","","","","","","","","","",""
